# Apophis->SpacecraftX in EME2000 (km, km/sec)
# columns: epoch, x, y, z, dx, dy, dz
13-DEC-2028 23:00:00.0000 ET, -2.1160877702422130e+00, +3.1021753690890375e-01, -2.5453760158895276e+00, -2.1558019069066624e-05, -1.2762357219649635e-05, +1.6366758082424352e-05
13-DEC-2028 23:10:00.0000 ET, -2.1289913067779609e+00, +3.0255446254506868e-01, -2.5355193248520251e+00, -2.1453665808117311e-05, -1.2781158321441355e-05, +1.6488800186839094e-05
13-DEC-2028 23:20:00.0000 ET, -2.1418320452294113e+00, +2.9488022579638851e-01, -2.5255895502442200e+00, -2.1348692634859247e-05, -1.2799565057449697e-05, +1.6610369397039089e-05
13-DEC-2028 23:30:00.0000 ET, -2.1546096145773390e+00, +2.8719506348089885e-01, -2.5155869768551486e+00, -2.1243102650805248e-05, -1.2817576770522977e-05, +1.6731462210547241e-05
13-DEC-2028 23:40:00.0000 ET, -2.1673236456725533e+00, +2.7949921280508150e-01, -2.5055118915682888e+00, -2.1136898974368544e-05, -1.2835192815125784e-05, +1.6852075137780675e-05
13-DEC-2028 23:50:00.0000 ET, -2.1799737712264800e+00, +2.7179291136837547e-01, -2.4953645833694593e+00, -2.1030084711065640e-05, -1.2852412539683687e-05, +1.6972204677738475e-05
14-DEC-2028 00:00:00.0000 ET, -2.1925596258857203e+00, +2.6407639711818121e-01, -2.4851453432870043e+00, -2.0922663210324411e-05, -1.2869235439028928e-05, +1.7091847528071130e-05
14-DEC-2028 00:10:00.0000 ET, -2.2050808461011129e+00, +2.5634990842625616e-01, -2.4748544644984651e+00, -2.0814637238379236e-05, -1.2885660663427519e-05, +1.7210999908410160e-05
14-DEC-2028 00:20:00.0000 ET, -2.2175370703476109e+00, +2.4861368395719730e-01, -2.4644922421512097e+00, -2.0706010352182475e-05, -1.2901687835114294e-05, +1.7329658686907772e-05
14-DEC-2028 00:30:00.0000 ET, -2.2299279389526325e+00, +2.4086796276914990e-01, -2.4540589735028853e+00, -2.0596785624249399e-05, -1.2917316289942239e-05, +1.7447820333270481e-05
14-DEC-2028 00:40:00.0000 ET, -2.2422530941806609e+00, +2.3311298426251925e-01, -2.4435549578525153e+00, -2.0486966310297089e-05, -1.2932545475108615e-05, +1.7565481468666014e-05
14-DEC-2028 00:50:00.0000 ET, -2.2545121802523154e+00, +2.2534898816710269e-01, -2.4329804965239958e+00, -2.0376555636191526e-05, -1.2947374821847010e-05, +1.7682638689181540e-05
14-DEC-2028 01:00:00.0000 ET, -2.2667048433247343e+00, +2.1757621455284681e-01, -2.4223358928829786e+00, -2.0265556865799485e-05, -1.2961803786270217e-05, +1.7799288622797950e-05
14-DEC-2028 01:10:00.0000 ET, -2.2788307315283691e+00, +2.0979490380621746e-01, -2.4116214523052641e+00, -2.0153973279885134e-05, -1.2975831836922064e-05, +1.7915427912316553e-05
14-DEC-2028 01:20:00.0000 ET, -2.2908894949566418e+00, +2.0200529663536892e-01, -2.4008374821858922e+00, -2.0041808175708962e-05, -1.2989458454473917e-05, +1.8031053214824448e-05
14-DEC-2028 01:30:00.0000 ET, -2.3028807856800215e+00, +1.9420763406037889e-01, -2.3899842919271599e+00, -1.9929064829189148e-05, -1.3002683108019652e-05, +1.8146161167400506e-05
14-DEC-2028 01:40:00.0000 ET, -2.3148042577873875e+00, +1.8640215738607546e-01, -2.3790621929010873e+00, -1.9815746600157656e-05, -1.3015505321224319e-05, +1.8260748482980471e-05
14-DEC-2028 01:50:00.0000 ET, -2.3266595673266850e+00, +1.7858910823822205e-01, -2.3680714985037952e+00, -1.9701856868465356e-05, -1.3027924632604941e-05, +1.8374811893254355e-05
14-DEC-2028 02:00:00.0000 ET, -2.3384463723901980e+00, +1.7076872850859948e-01, -2.3570125240776330e+00, -1.9587398938908218e-05, -1.3039940535207068e-05, +1.8488348060550718e-05
14-DEC-2028 02:10:00.0000 ET, -2.3501643330873132e+00, +1.6294126037082002e-01, -2.3458855869358093e+00, -1.9472376187251962e-05, -1.3051552568810023e-05, +1.8601353711959350e-05
14-DEC-2028 02:20:00.0000 ET, -2.3618131115352021e+00, +1.5510694628535315e-01, -2.3346910063720592e+00, -1.9356792034442944e-05, -1.3062760304249192e-05, +1.8713825617228259e-05
14-DEC-2028 02:30:00.0000 ET, -2.3733923719308261e+00, +1.4726602895181484e-01, -2.3234291035918151e+00, -1.9240649889793204e-05, -1.3073563307387772e-05, +1.8825760536131299e-05
14-DEC-2028 02:40:00.0000 ET, -2.3849017804821884e+00, +1.3941875135228576e-01, -2.3121002017785459e+00, -1.9123953149974041e-05, -1.3083961137376688e-05, +1.8937155214568789e-05
14-DEC-2028 02:50:00.0000 ET, -2.3963410054825540e+00, +1.3156535670183800e-01, -2.3007046260219743e+00, -1.9006705266158612e-05, -1.3093953391093408e-05, +1.9048006451681763e-05
14-DEC-2028 03:00:00.0000 ET, -2.4077097172905080e+00, +1.2370608846016440e-01, -2.2892427033372584e+00, -1.8888909493220935e-05, -1.3103539536403095e-05, +1.9158310847024304e-05
14-DEC-2028 03:10:00.0000 ET, -2.4190075883385278e+00, +1.1584119032478180e-01, -2.2777147626568364e+00, -1.8770570016504116e-05, -1.3112719664874239e-05, +1.9268065945973338e-05
14-DEC-2028 03:20:00.0000 ET, -2.4302342931506753e+00, +1.0797090621803473e-01, -2.2661211348127503e+00, -1.8651689541375883e-05, -1.3121492881363380e-05, +1.9377267788884371e-05
14-DEC-2028 03:30:00.0000 ET, -2.4413895083508579e+00, +1.0009548028025606e-01, -2.2544621525281707e+00, -1.8532271875518533e-05, -1.3129859029491882e-05, +1.9485913537277117e-05
14-DEC-2028 03:40:00.0000 ET, -2.4524729126634224e+00, +9.2215156868158843e-02, -2.2427381504170532e+00, -1.8412320518803501e-05, -1.3137817749184670e-05, +1.9594000039114879e-05
14-DEC-2028 03:50:00.0000 ET, -2.4634841869422064e+00, +8.4330180533773280e-02, -2.2309494649536479e+00, -1.8291839007547338e-05, -1.3145368707245364e-05, +1.9701524180348778e-05
14-DEC-2028 04:00:00.0000 ET, -2.4744230141518155e+00, +7.6440796036004066e-02, -2.2190964344925064e+00, -1.8170830894054390e-05, -1.3152511583484951e-05, +1.9808482863543221e-05
14-DEC-2028 04:10:00.0000 ET, -2.4852890794075884e+00, +6.8547248311809028e-02, -2.2071793992257160e+00, -1.8049299742054185e-05, -1.3159246067871959e-05, +1.9914873003748874e-05
14-DEC-2028 04:20:00.0000 ET, -2.4960820699557384e+00, +6.0649782488662485e-02, -2.1951987012044460e+00, -1.7927249152849431e-05, -1.3165571878749012e-05, +2.0020691557059436e-05
14-DEC-2028 04:30:00.0000 ET, -2.5068016752182807e+00, +5.2748643851753929e-02, -2.1831546842894012e+00, -1.7804683054490357e-05, -1.3171488969321938e-05, +2.0125935850206772e-05
14-DEC-2028 04:40:00.0000 ET, -2.5174475867132413e+00, +4.4844077899351742e-02, -2.1710476942410013e+00, -1.7681603919681244e-05, -1.3176996259179187e-05, +2.0230601560068371e-05
14-DEC-2028 04:50:00.0000 ET, -2.5280194982273159e+00, +3.6936330218797053e-02, -2.1588780785242632e+00, -1.7558016629137981e-05, -1.3182094383704992e-05, +2.0334687092444347e-05
14-DEC-2028 05:00:00.0000 ET, -2.5385171056593192e+00, +2.9025646596485988e-02, -2.1466461864859849e+00, -1.7433924302574875e-05, -1.3186782726722135e-05, +2.0438188855661242e-05
14-DEC-2028 05:10:00.0000 ET, -2.5489401071253668e+00, +2.1112272941462784e-02, -2.1343523692350099e+00, -1.7309330654924692e-05, -1.3191061098965579e-05, +2.0541103935540410e-05
14-DEC-2028 05:20:00.0000 ET, -2.5592882029139381e+00, +1.3196455316569100e-02, -2.1219969796945426e+00, -1.7184239349595411e-05, -1.3194929276322419e-05, +2.0643429358308705e-05
14-DEC-2028 05:30:00.0000 ET, -2.5695610955501982e+00, +5.2784398901226659e-03, -2.1095803725260920e+00, -1.7058654069919768e-05, -1.3198387051701687e-05, +2.0745162174319877e-05
14-DEC-2028 05:40:00.0000 ET, -2.5797584897427983e+00, -2.6415270263409063e-03, -2.0971029041930831e+00, -1.6932578518821715e-05, -1.3201434234477363e-05, +2.0846299456776013e-05
14-DEC-2028 05:50:00.0000 ET, -2.5898800924486580e+00, -1.0563199027281200e-02, -2.0845649328827762e+00, -1.6806016356012961e-05, -1.3204070603899984e-05, +2.0946838225460666e-05
14-DEC-2028 06:00:00.0000 ET, -2.5999256128302011e+00, -1.8486329582620975e-02, -2.0719668185586855e+00, -1.6678970878748428e-05, -1.3206295664668049e-05, +2.1046775038542701e-05
14-DEC-2028 06:10:00.0000 ET, -2.6098947623433140e+00, -2.6410672105569244e-02, -2.0593089228505761e+00, -1.6551447362594629e-05, -1.3208110427884906e-05, +2.1146108954941661e-05
14-DEC-2028 06:20:00.0000 ET, -2.6197872546196623e+00, -3.4335979864685839e-02, -2.0465916092027827e+00, -1.6423447963950095e-05, -1.3209513536960819e-05, +2.1244835094691832e-05
14-DEC-2028 06:30:00.0000 ET, -2.6296028055837017e+00, -4.2262006073938707e-02, -2.0338152427270928e+00, -1.6294976978947239e-05, -1.3210505262821146e-05, +2.1342951278216616e-05
14-DEC-2028 06:40:00.0000 ET, -2.6393411334350563e+00, -5.0188503881258839e-02, -2.0209801902235580e+00, -1.6166038200794393e-05, -1.3211085497361218e-05, +2.1440454692930895e-05
14-DEC-2028 06:50:00.0000 ET, -2.6490019586232556e+00, -5.8115226350190063e-02, -2.0080868202138462e+00, -1.6036635416138533e-05, -1.3211254129537786e-05, +2.1537342517182762e-05
14-DEC-2028 07:00:00.0000 ET, -2.6585850038961736e+00, -6.6041926499008419e-02, -1.9951355028776407e+00, -1.5906772437562585e-05, -1.3211011071107714e-05, +2.1633611964087031e-05
14-DEC-2028 07:10:00.0000 ET, -2.6680899942699359e+00, -7.3968357278434649e-02, -1.9821266100928852e+00, -1.5776453076038722e-05, -1.3210356234635036e-05, +2.1729260243859318e-05
14-DEC-2028 07:20:00.0000 ET, -2.6775166570878652e+00, -8.1894271619918246e-02, -1.9690605153557375e+00, -1.5645681198886029e-05, -1.3209289580496675e-05, +2.1824284644980258e-05
14-DEC-2028 07:30:00.0000 ET, -2.6868647219530764e+00, -8.9819422383003555e-02, -1.9559375938733166e+00, -1.5514460493279828e-05, -1.3207810924880533e-05, +2.1918682202353398e-05
14-DEC-2028 07:40:00.0000 ET, -2.6961339208413753e+00, -9.7743562447918375e-02, -1.9427582224066462e+00, -1.5382795170520896e-05, -1.3205920513185685e-05, +2.2012450689815084e-05
14-DEC-2028 07:50:00.0000 ET, -2.7053239879836974e+00, -1.0566644462153629e-01, -1.9295227794356720e+00, -1.5250688799923113e-05, -1.3203618070014340e-05, +2.2105586975127699e-05
14-DEC-2028 08:00:00.0000 ET, -2.7144346599813831e+00, -1.1358782173276571e-01, -1.9162316449964729e+00, -1.5118145337298725e-05, -1.3200903637266719e-05, +2.2198088471364939e-05
14-DEC-2028 08:10:00.0000 ET, -2.7234656757550439e+00, -1.2150744659230250e-01, -1.9028852007535473e+00, -1.4985168704737269e-05, -1.3197777232437084e-05, +2.2289952545829651e-05
14-DEC-2028 08:20:00.0000 ET, -2.7324167765722325e+00, -1.2942507201688791e-01, -1.8894838299599621e+00, -1.4851762800258050e-05, -1.3194238855567376e-05, +2.2381176531202397e-05
14-DEC-2028 08:30:00.0000 ET, -2.7412877060464877e+00, -1.3734045083000490e-01, -1.8760279174586731e+00, -1.4717931550399802e-05, -1.3190288533007439e-05, +2.2471757802172737e-05
14-DEC-2028 08:40:00.0000 ET, -2.7500782101489016e+00, -1.4525333587305811e-01, -1.8625178496653649e+00, -1.4583678884614175e-05, -1.3185926296019885e-05, +2.2561693737866276e-05
14-DEC-2028 08:50:00.0000 ET, -2.7587880372204112e+00, -1.5316348001744640e-01, -1.8489540145494758e+00, -1.4449008773788028e-05, -1.3181152214181256e-05, +2.2650981781603523e-05
14-DEC-2028 09:00:00.0000 ET, -2.7674169379733553e+00, -1.6107063616747919e-01, -1.8353368016314915e+00, -1.4313925241019809e-05, -1.3175966406000457e-05, +2.2739619461081409e-05
14-DEC-2028 09:10:00.0000 ET, -2.7759646654810743e+00, -1.6897455725251476e-01, -1.8216666019999366e+00, -1.4178431941606972e-05, -1.3170368667862734e-05, +2.2827603717760361e-05
14-DEC-2028 09:20:00.0000 ET, -2.7844309752262943e+00, -1.7687499627089975e-01, -1.8079438082348283e+00, -1.4042533264778479e-05, -1.3164359445641488e-05, +2.2914932661209318e-05
14-DEC-2028 09:30:00.0000 ET, -2.7928156250782923e+00, -1.8477170627167316e-01, -1.7941688144430941e+00, -1.3906232991700584e-05, -1.3157938651334140e-05, +2.3001603432526131e-05
14-DEC-2028 09:40:00.0000 ET, -2.8011183753038980e+00, -1.9266444036568675e-01, -1.7803420162411372e+00, -1.3769535160222509e-05, -1.3151106426300361e-05, +2.3087613582972274e-05
14-DEC-2028 09:50:00.0000 ET, -2.8093389885649329e+00, -2.0055295172456411e-01, -1.7664638107596928e+00, -1.3632443799137636e-05, -1.3143862906818739e-05, +2.3172960650554616e-05
14-DEC-2028 10:00:00.0000 ET, -2.8174772299628867e+00, -2.0843699362304546e-01, -1.7525345965686892e+00, -1.3494962936891574e-05, -1.3136208231971138e-05, +2.3257642174464163e-05
14-DEC-2028 10:10:00.0000 ET, -2.8255328669936177e+00, -2.1631631939906137e-01, -1.7385547737533618e+00, -1.3357096600178883e-05, -1.3128142541234518e-05, +2.3341655689610841e-05
14-DEC-2028 10:20:00.0000 ET, -2.8335056695914180e+00, -2.2419068249568852e-01, -1.7245247438397442e+00, -1.3218848811646949e-05, -1.3119665972358999e-05, +2.3424998722712456e-05
14-DEC-2028 10:30:00.0000 ET, -2.8413954101335750e+00, -2.3205983646742157e-01, -1.7104449097853731e+00, -1.3080223508050928e-05, -1.3110778582582071e-05, +2.3507668644047205e-05
14-DEC-2028 10:40:00.0000 ET, -2.8492018634096055e+00, -2.3992353495235053e-01, -1.6963156760341878e+00, -1.2941225349963948e-05, -1.3101481124548178e-05, +2.3589664124301557e-05
14-DEC-2028 10:50:00.0000 ET, -2.8569248066889403e+00, -2.4778153173820705e-01, -1.6821374483956302e+00, -1.2801857727793396e-05, -1.3091773138933763e-05, +2.3670981556083058e-05
14-DEC-2028 11:00:00.0000 ET, -2.8645640196686117e+00, -2.5563358071392495e-01, -1.6679106341382659e+00, -1.2662125024716772e-05, -1.3081655118647267e-05, +2.3751619113850905e-05
14-DEC-2028 11:10:00.0000 ET, -2.8721192845157266e+00, -2.6347943591204581e-01, -1.6536356419128335e+00, -1.2522031309196034e-05, -1.3071127257694871e-05, +2.3831574406232458e-05
14-DEC-2028 11:20:00.0000 ET, -2.8795903858614005e+00, -2.7131885150461521e-01, -1.6393128817626439e+00, -1.2381580702661001e-05, -1.3060189804290351e-05, +2.3910845139663442e-05
14-DEC-2028 11:30:00.0000 ET, -2.8869771108057440e+00, -2.7915158180961441e-01, -1.6249427651142181e+00, -1.2240777330019712e-05, -1.3048843012897187e-05, +2.3989429027878592e-05
14-DEC-2028 11:40:00.0000 ET, -2.8942792489286289e+00, -2.8697738130332384e-01, -1.6105257047565387e+00, -1.2099625315871693e-05, -1.3037087140208959e-05, +2.4067323784017981e-05
14-DEC-2028 11:50:00.0000 ET, -2.9014965922951377e+00, -2.9479600462752353e-01, -1.5960621148299601e+00, -1.1958128844098632e-05, -1.3024922506413623e-05, +2.4144527239127992e-05
14-DEC-2028 12:00:00.0000 ET, -2.9086289354494439e+00, -3.0260720658465878e-01, -1.5815524108386019e+00, -1.1816292107764868e-05, -1.3012349445368033e-05, +2.4221037247081962e-05
14-DEC-2028 12:10:00.0000 ET, -2.9156760754477249e+00, -3.1041074217354669e-01, -1.5669970095839854e+00, -1.1674118982755693e-05, -1.2999367959992334e-05, +2.4296851010779511e-05
14-DEC-2028 12:20:00.0000 ET, -2.9226378118306293e+00, -3.1820636656235024e-01, -1.5523963292204705e+00, -1.1531613985738389e-05, -1.2985978727552168e-05, +2.4371967042915486e-05
14-DEC-2028 12:30:00.0000 ET, -2.9295139466617273e+00, -3.2599383513067881e-01, -1.5377507891759818e+00, -1.1388781157569007e-05, -1.2972181929541147e-05, +2.4446382884930883e-05
14-DEC-2028 12:40:00.0000 ET, -2.9363042844973624e+00, -3.3377290343907129e-01, -1.5230608102148802e+00, -1.1245624712052745e-05, -1.2957977932065755e-05, +2.4520096433750409e-05
14-DEC-2028 12:50:00.0000 ET, -2.9430086324308058e+00, -3.4154332727812253e-01, -1.5083268143441857e+00, -1.1102148842181481e-05, -1.2943367082204563e-05, +2.4593105544330294e-05
14-DEC-2028 13:00:00.0000 ET, -2.9496268000657251e+00, -3.4930486264148763e-01, -1.4935492248697986e+00, -1.0958357760986981e-05, -1.2928349751350981e-05, +2.4665408114555898e-05
14-DEC-2028 13:10:00.0000 ET, -2.9561585995449233e+00, -3.5705726575908425e-01, -1.4787284663336218e+00, -1.0814255683609591e-05, -1.2912926316224910e-05, +2.4737002048046740e-05
14-DEC-2028 13:20:00.0000 ET, -2.9626038455336206e+00, -3.6480029308014039e-01, -1.4638649645504118e+00, -1.0669846844562247e-05, -1.2897097177857421e-05, +2.4807885291847017e-05
14-DEC-2028 13:30:00.0000 ET, -2.9689623552504489e+00, -3.7253370130983665e-01, -1.4489591465373490e+00, -1.0525135597073592e-05, -1.2880862878218242e-05, +2.4878056073457334e-05
14-DEC-2028 13:40:00.0000 ET, -2.9752339484371171e+00, -3.8025724737622246e-01, -1.4340114405838178e+00, -1.0380125815341835e-05, -1.2864223405676182e-05, +2.4947511494164881e-05
14-DEC-2028 13:50:00.0000 ET, -2.9814184474109053e+00, -3.8797068849256888e-01, -1.4190222761284197e+00, -1.0234822116405355e-05, -1.2847179613312482e-05, +2.5016250400548335e-05
14-DEC-2028 14:00:00.0000 ET, -2.9875156770279609e+00, -3.9567378211663184e-01, -1.4039920838444258e+00, -1.0089228667336976e-05, -1.2829731836130674e-05, +2.5084270586126455e-05
14-DEC-2028 14:10:00.0000 ET, -2.9935254647092346e+00, -4.0336628598262214e-01, -1.3889212955780046e+00, -9.9433497090724806e-06, -1.2811880496348246e-05, +2.5151570014876239e-05
14-DEC-2028 14:20:00.0000 ET, -2.9994476404356534e+00, -4.1104795809720107e-01, -1.3738103443595284e+00, -9.7971895340428246e-06, -1.2793626080495587e-05, +2.5218146777009419e-05
14-DEC-2028 14:30:00.0000 ET, -3.0052820367639872e+00, -4.1871855676050096e-01, -1.3586596643634610e+00, -9.6507524280578674e-06, -1.2774969070542949e-05, +2.5283998948530485e-05
14-DEC-2028 14:40:00.0000 ET, -3.0110284888190288e+00, -4.2637784055830696e-01, -1.3434696909276234e+00, -9.5040426732016159e-06, -1.2755909946224719e-05, +2.5349124595192701e-05
14-DEC-2028 14:50:00.0000 ET, -3.0166868343082482e+00, -4.3402556838196160e-01, -1.3282408605151867e+00, -9.3570645960093754e-06, -1.2736449246394796e-05, +2.5413521900534761e-05
14-DEC-2028 15:00:00.0000 ET, -3.0222569135265225e+00, -4.4166149943641919e-01, -1.3129736107008569e+00, -9.2098225451681566e-06, -1.2716587543361328e-05, +2.5477189114064889e-05
14-DEC-2028 15:10:00.0000 ET, -3.0277385693379886e+00, -4.4928539321822836e-01, -1.2976683802204751e+00, -9.0623206466147276e-06, -1.2696325119993588e-05, +2.5540123870318228e-05
14-DEC-2028 15:20:00.0000 ET, -3.0331316472264667e+00, -4.5689700958301804e-01, -1.2823256088324375e+00, -8.9145634339560393e-06, -1.2675662795187618e-05, +2.5602324926066284e-05
14-DEC-2028 15:30:00.0000 ET, -3.0384359952503193e+00, -4.6449610868823044e-01, -1.2669457374413593e+00, -8.7665551709833585e-06, -1.2654601038660363e-05, +2.5663790298539428e-05
14-DEC-2028 15:40:00.0000 ET, -3.0436514640848804e+00, -4.7208245105123137e-01, -1.2515292079786067e+00, -8.6183001801227727e-06, -1.2633140399175107e-05, +2.5724518165476892e-05
14-DEC-2028 15:50:00.0000 ET, -3.0487779069932577e+00, -4.7965579751154941e-01, -1.2360764634857748e+00, -8.4698028213348657e-06, -1.2611281478996725e-05, +2.5784506812666517e-05
14-DEC-2028 16:00:00.0000 ET, -3.0538151798673923e+00, -4.8721590928917546e-01, -1.2205879479935671e+00, -8.3210674459616511e-06, -1.2589024872802664e-05, +2.5843754504948546e-05
14-DEC-2028 16:10:00.0000 ET, -3.0587631411935643e+00, -4.9476254793839747e-01, -1.2050641066239254e+00, -8.1720984010623405e-06, -1.2566371171127389e-05, +2.5902259492062139e-05
14-DEC-2028 16:20:00.0000 ET, -3.0636216520913346e+00, -5.0229547540455588e-01, -1.1895053854713797e+00, -8.0229000638538098e-06, -1.2543321011161997e-05, +2.5960020119122031e-05
14-DEC-2028 16:30:00.0000 ET, -3.0683905762912880e+00, -5.0981445399428260e-01, -1.1739122316704380e+00, -7.8734767431504730e-06, -1.2519874931383308e-05, +2.6017034510400805e-05
14-DEC-2028 16:40:00.0000 ET, -3.0730697801523816e+00, -5.1731924640229243e-01, -1.1582850933410545e+00, -7.7238330092952336e-06, -1.2496033864457241e-05, +2.6073301644999007e-05
14-DEC-2028 16:50:00.0000 ET, -3.0776591326648841e+00, -5.2480961571801199e-01, -1.1426244195773489e+00, -7.5739730389705783e-06, -1.2471798157052078e-05, +2.6128819216995125e-05
14-DEC-2028 17:00:00.0000 ET, -3.0821585054459111e+00, -5.3228532542054641e-01, -1.1269306604620801e+00, -7.4239013016011229e-06, -1.2447168597317777e-05, +2.6183585878841616e-05
14-DEC-2028 17:10:00.0000 ET, -3.0865677727527849e+00, -5.3974613940100813e-01, -1.1112042670210340e+00, -7.2736221934224531e-06, -1.2422145867702126e-05, +2.6237600046953097e-05
14-DEC-2028 17:20:00.0000 ET, -3.0908868114829051e+00, -5.4719182196456817e-01, -1.0954456912217405e+00, -7.1231401105597622e-06, -1.2396730653423892e-05, +2.6290860138036087e-05
14-DEC-2028 17:30:00.0000 ET, -3.0951155011723084e+00, -5.5462213782985303e-01, -1.0796553859783526e+00, -6.9724594620173916e-06, -1.2370923663111989e-05, +2.6343364614790985e-05
14-DEC-2028 17:40:00.0000 ET, -3.0992537240071480e+00, -5.6203685214942389e-01, -1.0638338051095773e+00, -6.8215846631915641e-06, -1.2344725619482719e-05, +2.6395111965779862e-05
14-DEC-2028 17:50:00.0000 ET, -3.1033013648242358e+00, -5.6943573051302687e-01, -1.0479814033346535e+00, -6.6705201410709983e-06, -1.2318137268578726e-05, +2.6446100726384496e-05
14-DEC-2028 18:00:00.0000 ET, -3.1072583111079828e+00, -5.7681853894411894e-01, -1.0320986362847657e+00, -6.5192703583493772e-06, -1.2291159423221708e-05, +2.6496329577774731e-05
14-DEC-2028 18:10:00.0000 ET, -3.1111244530023594e+00, -5.8418504392220294e-01, -1.0161859604563128e+00, -6.3678395730535254e-06, -1.2263792536983873e-05, +2.6545796379907096e-05
14-DEC-2028 18:20:00.0000 ET, -3.1148996833110716e+00, -5.9153501238553918e-01, -1.0002438332080617e+00, -6.2162324140486069e-06, -1.2236037722137057e-05, +2.6594500481053207e-05
14-DEC-2028 18:30:00.0000 ET, -3.1185838974975026e+00, -5.9886821173295468e-01, -9.8427271276064343e-01, -6.0644532455374532e-06, -1.2207895626894941e-05, +2.6642440171088780e-05
14-DEC-2028 18:40:00.0000 ET, -3.1221769936926731e+00, -6.0618440984043742e-01, -9.6827305816216391e-01, -5.9125065131839154e-06, -1.2179367047298229e-05, +2.6689614069577229e-05
14-DEC-2028 18:50:00.0000 ET, -3.1256788726907487e+00, -6.1348337505468331e-01, -9.5224532930666106e-01, -5.7603966676884182e-06, -1.2150452792342312e-05, +2.6736020819905451e-05
14-DEC-2028 19:00:00.0000 ET, -3.1290894379619982e+00, -6.2076487621995380e-01, -9.3618998687575017e-01, -5.6081281622946904e-06, -1.2121153680068787e-05, +2.6781659080649957e-05
14-DEC-2028 19:10:00.0000 ET, -3.1324085956439016e+00, -6.2802868266286271e-01, -9.2010749237743195e-01, -5.4557054505323918e-06, -1.2091470531880494e-05, +2.6826527511871939e-05
14-DEC-2028 19:20:00.0000 ET, -3.1356362545546950e+00, -6.3527456422142459e-01, -9.0399830808227732e-01, -5.3031329973346037e-06, -1.2061404196073928e-05, +2.6870624830324527e-05
14-DEC-2028 19:30:00.0000 ET, -3.1387723261873122e+00, -6.4250229123502356e-01, -8.8786289705030907e-01, -5.1504152457220075e-06, -1.2030955477091427e-05, +2.6913949643363964e-05
14-DEC-2028 19:40:00.0000 ET, -3.1418167247166489e+00, -6.4971163456154946e-01, -8.7170172309468352e-01, -4.9975567389752998e-06, -1.2000125400516196e-05, +2.6956501073238776e-05
14-DEC-2028 19:50:00.0000 ET, -3.1447693670012131e+00, -6.5690236558340453e-01, -8.5551525077104817e-01, -4.8445618621098975e-06, -1.1968914651160374e-05, +2.6998277432812202e-05
14-DEC-2028 20:00:00.0000 ET, -3.1476301725818350e+00, -6.6407425620660820e-01, -8.3930394538344910e-01, -4.6914351364606395e-06, -1.1937324215411885e-05, +2.7039277740214436e-05
14-DEC-2028 20:10:00.0000 ET, -3.1503990636897483e+00, -6.7122707888132105e-01, -8.2306827293933083e-01, -4.5381810348562398e-06, -1.1905354977307638e-05, +2.7079500765997746e-05
14-DEC-2028 20:20:00.0000 ET, -3.1530759652449922e+00, -6.7836060660082786e-01, -8.0680870015553019e-01, -4.3848040402335323e-06, -1.1873007847284208e-05, +2.7118945337118644e-05
14-DEC-2028 20:30:00.0000 ET, -3.1556608048570132e+00, -6.8547461290484346e-01, -7.9052569445419063e-01, -4.2313086405511877e-06, -1.1840283751470191e-05, +2.7157610311813553e-05
14-DEC-2028 20:40:00.0000 ET, -3.1581535128306939e+00, -6.9256887189664962e-01, -7.7421972392537652e-01, -4.0776993265767560e-06, -1.1807183627278307e-05, +2.7195494569376104e-05
14-DEC-2028 20:50:00.0000 ET, -3.1605540221669499e+00, -6.9964315824757195e-01, -7.5789125731981788e-01, -3.9239806002258393e-06, -1.1773708446452183e-05, +2.7232597066364194e-05
14-DEC-2028 21:00:00.0000 ET, -3.1628622685616596e+00, -7.0669724719632754e-01, -7.4154076405431413e-01, -3.7701569843317203e-06, -1.1739859246822916e-05, +2.7268916915561524e-05
14-DEC-2028 21:10:00.0000 ET, -3.1650781904082983e+00, -7.1373091455782500e-01, -7.2516871419437445e-01, -3.6162328542909971e-06, -1.1705636645085905e-05, +2.7304452190453723e-05
14-DEC-2028 21:20:00.0000 ET, -3.1672017288052206e+00, -7.2074393674686421e-01, -7.0877557839981220e-01, -3.4622128567197219e-06, -1.1671042040310500e-05, +2.7339202875914182e-05
14-DEC-2028 21:30:00.0000 ET, -3.1692328275504567e+00, -7.2773609076616408e-01, -6.9236182795778856e-01, -3.3081014330192837e-06, -1.1636076245934178e-05, +2.7373167514688610e-05
14-DEC-2028 21:40:00.0000 ET, -3.1711714331438356e+00, -7.3470715421427180e-01, -6.7592793476743296e-01, -3.1539031028703010e-06, -1.1600740308769874e-05, +2.7406345216572374e-05
14-DEC-2028 21:50:00.0000 ET, -3.1730174947931804e+00, -7.4165690530810036e-01, -6.5947437128773556e-01, -2.9996223697204026e-06, -1.1565035230595692e-05, +2.7438734973831867e-05
14-DEC-2028 22:00:00.0000 ET, -3.1747709644091668e+00, -7.4858512286876389e-01, -6.4300161057666028e-01, -2.8452637452395504e-06, -1.1528962042887006e-05, +2.7470335845746087e-05
14-DEC-2028 22:10:00.0000 ET, -3.1764317966129023e+00, -7.5549158635014324e-01, -6.2651012622367630e-01, -2.6908317469679311e-06, -1.1492521804567665e-05, +2.7501146954406045e-05
