v   6.219730e-01  -7.220840e-01  -5.391420e-01
v   5.030540e-01   5.852090e-01   4.965960e-01
v  -4.532050e-01  -5.359570e-01   4.895200e-01
v   8.337460e-01   7.004620e-01  -5.559270e-01
v  -5.977060e-01  -7.097870e-01  -5.371510e-01
v   5.504880e-01  -6.410000e-01   5.053610e-01
v  -8.534620e-01   7.326020e-01  -5.613120e-01
v   3.894320e-01   3.820010e-01   1.636445e+00
v  -4.524210e-01  -4.596620e-01   1.705320e+00
v   3.266020e-01   3.162300e-01  -1.600376e+00
v  -3.180340e-01   3.234160e-01  -1.604852e+00
v  -4.026590e-01  -4.156120e-01  -1.681405e+00
v  -3.925860e-01   3.991540e-01   1.651430e+00
v   3.665570e-01  -3.578480e-01   1.615966e+00
v   4.255590e-01  -4.214350e-01  -1.689477e+00
v  -3.277920e-01  -1.319000e-03  -1.847673e+00
v   6.571000e-03  -3.879080e-01  -1.908566e+00
v   6.865000e-03   5.066730e-01   2.011762e+00
v   6.682000e-03  -4.996800e-01   2.006591e+00
v   3.143080e-01  -1.323000e-03  -1.818345e+00
v   4.901250e-01  -1.294000e-03   1.990155e+00
v  -5.821210e-01  -1.357000e-03   2.102613e+00
v   6.455000e-03   2.667060e-01  -1.782237e+00
v   5.114140e-01   2.934220e-01   1.258799e+00
v  -5.460190e-01  -3.256840e-01   1.280535e+00
v   3.599820e-01   6.050330e-01  -1.323895e+00
v  -3.338900e-01   5.819500e-01  -1.314136e+00
v  -2.919430e-01   5.068760e-01   1.261009e+00
v   5.249730e-01  -3.038680e-01   1.264895e+00
v   6.202470e-01  -3.597520e-01  -1.328288e+00
v  -6.370560e-01  -3.782450e-01  -1.341946e+00
v   6.842950e-01   3.348340e-01   9.530150e-01
v  -5.345150e-01  -2.662350e-01   9.148180e-01
v   4.030510e-01   7.983420e-01  -1.007216e+00
v  -8.214340e-01  -4.106500e-01  -1.015462e+00
v  -2.450100e-01   5.047680e-01   9.053100e-01
v   7.013080e-01  -3.463720e-01  -9.782750e-01
v   7.916640e-01  -3.874890e-01   9.829840e-01
v  -3.797430e-01   7.792130e-01  -1.001791e+00
v  -1.079288e+00  -1.341000e-03  -4.186470e-01
v   6.797000e-03  -8.931120e-01  -4.011130e-01
v   6.781000e-03  -7.145040e-01   3.646180e-01
v   1.014605e+00  -1.351000e-03   3.911040e-01
v   6.828000e-03   9.225280e-01  -4.038950e-01
v   6.831000e-03   6.937180e-01   3.628490e-01
v   1.047964e+00  -1.368000e-03  -4.146660e-01
v  -1.042921e+00  -1.365000e-03   3.948300e-01
v  -8.360880e-01   4.977520e-01   2.773670e-01
v  -9.916710e-01   5.990450e-01  -3.095560e-01
v   5.123410e-01  -8.401010e-01  -2.978240e-01
v   4.414420e-01  -7.288420e-01   2.686110e-01
v   4.107340e-01   6.746870e-01   2.647910e-01
v  -3.976440e-01  -6.756850e-01   2.648030e-01
v  -4.308410e-01  -7.318220e-01  -2.894900e-01
v   9.387990e-01   5.594580e-01  -3.046070e-01
v   1.014061e+00  -2.201610e-01   2.982410e-01
v  -1.889160e-01   8.863730e-01  -3.106500e-01
v   2.136530e-01   9.454620e-01  -3.144700e-01
v  -1.514230e-01   7.272690e-01   2.785450e-01
v   1.028298e+00  -2.247890e-01  -3.197190e-01
v  -9.588130e-01  -2.123860e-01  -3.158180e-01
v   9.773770e-01   2.114220e-01   2.956310e-01
v  -1.046819e+00  -2.296720e-01   3.014720e-01
v   3.618160e-01   4.355100e-01   1.298272e+00
v  -3.640340e-01  -4.577030e-01   1.308566e+00
v   5.362850e-01   4.270350e-01  -1.368305e+00
v  -4.997750e-01   4.115850e-01  -1.356230e+00
v  -4.450730e-01  -5.566150e-01  -1.381897e+00
v   3.476570e-01  -4.209400e-01   1.289050e+00
v  -4.851150e-01   3.976670e-01   1.327774e+00
v   4.730280e-01  -5.769130e-01  -1.391477e+00
v   1.068574e+00  -4.387680e-01  -1.022200e-02
